Date,Close
9/07/2019,160.59404940782093
10/07/2019,160.55895982108893
11/07/2019,160.4477169498562
12/07/2019,160.03008110102954
15/07/2019,159.92983505089802
16/07/2019,160.13260805879366
17/07/2019,160.1339772990451
18/07/2019,159.77550288504122
19/07/2019,159.3908981768172
22/07/2019,160.04095387051265
23/07/2019,160.722839024378
24/07/2019,159.75031047578352
25/07/2019,160.3067273966016
26/07/2019,160.20671932013926
29/07/2019,159.71119463388698
30/07/2019,159.46763840965195
31/07/2019,159.95436648679245
1/08/2019,159.8228171825051
2/08/2019,160.11729041581552
5/08/2019,160.39588294706695
6/08/2019,161.0977705286068
7/08/2019,161.3129644069336
8/08/2019,161.71268218743862
9/08/2019,162.03176542150106
12/08/2019,162.0908469811476
13/08/2019,161.7493168137448
14/08/2019,162.08745982943543
15/08/2019,162.31428477683124
16/08/2019,162.58763892818686
19/08/2019,162.73194341307732
20/08/2019,162.16880803935715
21/08/2019,162.945834081945
22/08/2019,162.95276589348032
23/08/2019,163.5332724359585
26/08/2019,163.79572315497757
27/08/2019,163.3390377568588
28/08/2019,162.7686575959147
29/08/2019,162.94646437287437
30/08/2019,162.3272758846404
3/09/2019,162.07327466132304
4/09/2019,162.35262226099724
5/09/2019,162.34030792344288
6/09/2019,162.71989717993273
9/09/2019,161.51475042616613
10/09/2019,160.79600014355697
11/09/2019,162.16043780437653
12/09/2019,161.8068073482536
13/09/2019,161.6972937545087
16/09/2019,161.57348626644625
17/09/2019,161.7618430915287
18/09/2019,161.77868485602522
19/09/2019,162.51053284829442
20/09/2019,162.7967358556152
23/09/2019,162.75355031889114
24/09/2019,162.7834333836451
25/09/2019,162.5125356839584
26/09/2019,163.02832340992623
27/09/2019,164.07207803169956
30/09/2019,164.07618811326086
1/10/2019,163.3793515590163
2/10/2019,163.0894704562961
3/10/2019,162.96334128428109
4/10/2019,162.5551476668396
7/10/2019,162.36630106435013
8/10/2019,162.38854003528144
9/10/2019,162.16469508402116
10/10/2019,162.16994994089004
11/10/2019,162.54747203533628
14/10/2019,162.29403023921896
15/10/2019,163.16943018552104
16/10/2019,163.49265558102502
17/10/2019,163.41310414574397
18/10/2019,164.11175784159434
21/10/2019,164.16375953720257
22/10/2019,164.23320933631356
23/10/2019,163.88442894242908
24/10/2019,163.34284045266634
25/10/2019,163.5489077995059
28/10/2019,162.86102468267313
29/10/2019,162.64320592242058
30/10/2019,162.7683174099829
31/10/2019,162.45789737081463
1/11/2019,162.48900944757418
4/11/2019,162.34579694320007
5/11/2019,162.63802259692002
6/11/2019,162.67906152303308
7/11/2019,162.7914736362632
8/11/2019,162.76483714068448
11/11/2019,162.07246165581398
12/11/2019,162.08354595643755
13/11/2019,163.08956928166657
14/11/2019,162.9829331183
15/11/2019,163.7310322272147
18/11/2019,163.2005890688522
19/11/2019,163.10974882261442
20/11/2019,163.5480258930753
21/11/2019,163.84819979114693
22/11/2019,163.93431669546456
25/11/2019,163.9995616463072
26/11/2019,163.9555479037757
27/11/2019,164.68197372509803
29/11/2019,164.15579322873924
2/12/2019,164.79220511865054
3/12/2019,164.33440374295841
4/12/2019,164.01767389401695
5/12/2019,164.09039777798608
6/12/2019,164.08662182385774
9/12/2019,163.94010539882206
10/12/2019,164.23335537475057
11/12/2019,164.39447365937747
12/12/2019,164.932945383333
13/12/2019,165.15232172656084
16/12/2019,165.04819792390336
17/12/2019,165.24081149208183
18/12/2019,165.6069370399103
19/12/2019,165.92985660003603
20/12/2019,166.49984982842935
23/12/2019,166.2944695806978
24/12/2019,165.88954943864235
26/12/2019,165.20083688936197
27/12/2019,165.54723983768977
30/12/2019,164.55922071295174
31/12/2019,164.29659401956843
2/01/2020,164.699617872585
3/01/2020,165.61171403635154
6/01/2020,165.24180473368918
7/01/2020,165.66952398694625
8/01/2020,164.74030819457658
9/01/2020,164.20563454197256
10/01/2020,163.3998446638065
13/01/2020,162.69038329328095
14/01/2020,163.32464766971677
15/01/2020,163.6204247523272
16/01/2020,163.80592978352865
17/01/2020,164.32269897817616
21/01/2020,164.4779186870389
22/01/2020,164.22913396015218
23/01/2020,164.19009327590697
24/01/2020,164.393748927511
27/01/2020,164.0651185515161
28/01/2020,164.67273120841733
29/01/2020,163.77540134956683
30/01/2020,163.65705743455723
31/01/2020,163.90786819105034
3/02/2020,164.32172902598444
4/02/2020,164.32557033593855
5/02/2020,164.33833508736654
6/02/2020,164.7982835332546
7/02/2020,166.21974907653697
10/02/2020,166.09549340008905
11/02/2020,166.05161392437418
12/02/2020,165.80783748606308
13/02/2020,164.48979580419493
14/02/2020,164.9155788453398
18/02/2020,164.8916749846181
19/02/2020,164.30585055973535
20/02/2020,164.57272570168848
21/02/2020,164.93461578987856
24/02/2020,165.1091927934142
25/02/2020,165.71709074113264
26/02/2020,165.7900978848641
27/02/2020,166.29328212537052
28/02/2020,166.32197575307683
2/03/2020,166.29625110389483
3/03/2020,166.55997328845555
4/03/2020,165.9125949585034
5/03/2020,166.32237479168464
6/03/2020,166.455465237981
9/03/2020,166.58917071255004
10/03/2020,166.1136280501646
11/03/2020,166.8158144123495
12/03/2020,167.048205199991
13/03/2020,167.10676775583784
16/03/2020,167.29545768622782
17/03/2020,167.0815719453016
18/03/2020,167.04989809816055
19/03/2020,166.6750255914273
20/03/2020,166.74025904866642
23/03/2020,165.8911124407314
24/03/2020,165.40311770991084
25/03/2020,164.0986484804345
26/03/2020,164.55761396643885
27/03/2020,165.4284619976682
30/03/2020,165.3872541704617
31/03/2020,165.92523307167016
1/04/2020,166.2969884991368
2/04/2020,165.71807768161193
3/04/2020,165.58524827017175
6/04/2020,165.99527812349282
7/04/2020,165.8240942464758
8/04/2020,165.1605404693873
9/04/2020,166.04642474731867
13/04/2020,164.99388733536227
14/04/2020,164.68609076691996
15/04/2020,164.61601076761565
16/04/2020,165.46801091997054
17/04/2020,165.43476471939806
20/04/2020,165.11792490517308
21/04/2020,164.71406835802128
22/04/2020,163.98888558503558
23/04/2020,165.2962903643259
24/04/2020,164.96199965006474
27/04/2020,164.48018115673477
28/04/2020,163.65635809923907
29/04/2020,163.9869255811499
30/04/2020,163.51945979203788
1/05/2020,163.63407685934743
4/05/2020,163.34402574865052
5/05/2020,161.03830794867835
6/05/2020,161.10111264222928
7/05/2020,161.73702541451692
8/05/2020,161.36636989015173
11/05/2020,161.44745346104725
12/05/2020,161.83402916012437
13/05/2020,164.0292431282684
14/05/2020,163.38072889258893
15/05/2020,164.03401697051092
18/05/2020,164.40606055764442
19/05/2020,163.55871173943467
20/05/2020,163.21031369173713
21/05/2020,162.67144467709846
22/05/2020,162.56957580649583
26/05/2020,161.94196385339146
27/05/2020,162.28048496132203
28/05/2020,162.55742204587045
29/05/2020,162.76740696268192
